council_short,FMP_FEP,stock,common_name,sci_name,type,p_star,abc_buffer,acl_buffer,act_buffer,notes,ref
PFMC,Pacific Coast Groundfish FMP,3427 - 42-Cabezon,Cabezon,,ramped F with cutoff,0.45,0.06,,,Seems to be a constant buffer across all cabezon stocks.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Cabezon%20-%20Washington&stockid=14803
PFMC,Pacific Coast Groundfish FMP,S of 3427-Cabezon,Cabezon,,ramped F with cutoff,0.45,0.06,,,Seems to be a constant buffer across all cabezon stocks.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Cabezon%20-%20Washington&stockid=14803
PFMC,Pacific Coast Groundfish FMP,OR-Cabezon,Cabezon,,ramped F with cutoff,0.45,0.06,,,Seems to be a constant buffer across all cabezon stocks.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Cabezon%20-%20Washington&stockid=14803
PFMC,Pacific Coast Groundfish FMP,OR-Kelp Greenling,Kelp Greenling,,ramped F with cutoff,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,WA-Cabezon,Cabezon,,catch-based,,,,,WA stock not assessed.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Cabezon%20-%20Washington&stockid=14803
PFMC,Pacific Coast Groundfish FMP,WA-Kelp Greenling,Kelp Greenling,,catch-based,,,,,No Assessment.,
PFMC,Pacific Coast Groundfish FMP,S of 3427-Cowcod,Cowcod,,ramped F with cutoff,,0.1,0.84,0.6,Heavy reductions across thresholds here.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Cowcod%20-%20Southern%20California&stockid=10443
PFMC,Pacific Coast Groundfish FMP,4010 - 3427-Cowcod,Cowcod,,catch-based,,0.1,0.84,0.6,Assume same as CA stock.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Cowcod%20-%20Southern%20California&stockid=10443
PFMC,Pacific Coast Groundfish FMP,S of 3427-Longspine Thornyhead,Longspine Thornyhead,,ramped F with cutoff,0.4,0.17,,,From assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Longspine%20thornyhead%20-%20Pacific%20Coast&stockid=10460
PFMC,Pacific Coast Groundfish FMP,N of 3427-Longspine Thornyhead,Longspine Thornyhead,,ramped F with cutoff,0.4,0.17,,,From assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Longspine%20thornyhead%20-%20Pacific%20Coast&stockid=10461
PFMC,Pacific Coast Groundfish FMP,42 - 4010-Blue,Blue,,ramped F with cutoff,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,N of 4010-Brown,Brown,,ramped F with cutoff,,,,,"Data moderate, catch based on the P* OFL buffer and the “40-10” ABC control rule",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Brown%20rockfish%20-%20Pacific%20Coast&stockid=10546
PFMC,Pacific Coast Groundfish FMP,4010 - 4616-China,China,,ramped F with cutoff,,,0.15,,"Data moderate, catch based on the P* OFL buffer and the “40-10” ABC control rule. ABC 12% lower than 2020 OFL pg 39.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=China%20rockfish%20-%20Central%20Pacific%20Coast&stockid=14430
PFMC,Pacific Coast Groundfish FMP,WA-China,China,,ramped F with cutoff,,,0.22,,"Data moderate, catch based on the P* OFL buffer and the “40-10” ABC control rule. OY reduced 22% from ABC, will consider that the ACL reduction.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=China%20rockfish%20-%20Central%20Pacific%20Coast&stockid=14430
PFMC,Pacific Coast Groundfish FMP,WA-Copper,Copper,,ramped F with cutoff,0.45,0.13,,,From assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Copper%20rockfish%20-%20Washington&stockid=15330
PFMC,Pacific Coast Groundfish FMP,OR-Copper,Copper,,ramped F with cutoff,0.45,0.13,,,From assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Copper%20rockfish%20-%20Oregon&stockid=15331
PFMC,Pacific Coast Groundfish FMP,42 - 4010-Copper,Copper,,ramped F with cutoff,0.45,0.14,,,From assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Copper%20rockfish%20-%20Northern%20California&stockid=15332
PFMC,Pacific Coast Groundfish FMP,OR-Quillback,Quillback,,ramped F with cutoff,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,N of 4010-Black and Yellow,Black and Yellow,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,WA-Blue,Blue,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,N of 4010-Calico,Calico,,catch-based,,,,,No assessment.,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Gopher,Gopher,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,N of 4010-Grass,Grass,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,N of 4010-Kelp,Kelp,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Olive,Olive,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,WA-Quillback,Quillback,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,N of 4010-Treefish,Treefish,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,4010 - 3427-Blue,Blue,,ramped F with cutoff,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Brown,Brown,,ramped F with cutoff,,,,,"Data moderate, catch based on the P* OFL buffer and the “40-10” ABC control rule",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Brown%20rockfish%20-%20Pacific%20Coast&stockid=10546
PFMC,Pacific Coast Groundfish FMP,S of 4010-China,China,,ramped F with cutoff,,0.09,,,"Data moderate, catch based on the P* OFL buffer and the “40-10” ABC control rule. ABC reduced 9% from OFL in 2019, pg 34",https://www.st.nmfs.noaa.gov/stocksmart?stockname=China%20rockfish%20-%20Central%20Pacific%20Coast&stockid=14430
PFMC,Pacific Coast Groundfish FMP,4010 - 3427-Copper,Copper,,ramped F with cutoff,0.45,0.14,,,From assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Copper%20rockfish%20-%20Northern%20California&stockid=15332
PFMC,Pacific Coast Groundfish FMP,S of 3427-Copper,Copper,,ramped F with cutoff,0.45,0.14,,,From assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Copper%20rockfish%20-%20Southern%20California&stockid=15333
PFMC,Pacific Coast Groundfish FMP,S of 4010-Gopher,Gopher,,ramped F with cutoff,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 3427-Blue,Blue,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Calico,Calico,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Grass,Grass,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Kelp,Kelp,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Olive,Olive,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Treefish,Treefish,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,CA-Kelp Greenling,Kelp Greenling,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,CW-Leopard Shark,Leopard Shark,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,CW-Rex Sole,Rex Sole,,ramped F with cutoff,,,,,"Data moderate, catch based on the P* OFL buffer and the “40-10” ABC control rule",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Brown%20rockfish%20-%20Pacific%20Coast&stockid=10546
PFMC,Pacific Coast Groundfish FMP,CW-Butter Sole,Butter Sole,,catch-based,,,,,No Assessment.,
PFMC,Pacific Coast Groundfish FMP,CW-Curlfin Sole,Curlfin Sole,,catch-based,,,,,No Assessment.,
PFMC,Pacific Coast Groundfish FMP,CW-Flathead Sole,Flathead Sole,,catch-based,,,,,No Assessment.,
PFMC,Pacific Coast Groundfish FMP,CW-Pacific Sanddab,Pacific Sanddab,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,CW-Rock Sole,Rock Sole,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,CW-Sand Sole,Sand Sole,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 36-Sablefish,Sablefish,,ramped F with cutoff,,,,,No assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Sablefish%20-%20Pacific%20Coast&stockid=10466
PFMC,Pacific Coast Groundfish FMP,N of 36-Sablefish,Sablefish,,ramped F with cutoff,,,,,No assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Sablefish%20-%20Pacific%20Coast&stockid=10466
PFMC,Pacific Coast Groundfish FMP,N of 4010-Chilipepper,Chilipepper,,ramped F with cutoff,0.45,,0.04,,0.45 P* seems to result in 4% reduction of ACL from OFL. Some mixed numbers across this group.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Chilipepper%20-%20Southern%20Pacific%20Coast&stockid=10395
PFMC,Pacific Coast Groundfish FMP,42 - 4010-Vermilion,Vermilion,,ramped F with cutoff,0.45,0.13,0,,Common P* approach and assesment indicated ABC.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Vermilion%20and%20Sunset%20rockfish%20Complex%20-%20Northern%20California&stockid=15335
PFMC,Pacific Coast Groundfish FMP,OR-Vermilion,Vermilion,,ramped F with cutoff,0.45,0.16,0,,Common P* approach and assesment indicated ABC.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Vermilion%20rockfish%20-%20Oregon&stockid=15338
PFMC,Pacific Coast Groundfish FMP,42 - 4010-Greenspotted,Greenspotted,,ramped F with cutoff,,,,,No buffers in assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Greenspotted%20rockfish%20-%20Pacific%20Coast&stockid=10437
PFMC,Pacific Coast Groundfish FMP,42 - 4010-Squarespot,Squarespot,,ramped F with cutoff,0.45,,0.17,,ACL buffered from OFL,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Squarespot%20rockfish%20-%20Pacific%20Coast&stockid=10442
PFMC,Pacific Coast Groundfish FMP,WA-Vermilion,Vermilion,,ramped F with cutoff,0.45,0.16,0,,Common P* approach and assesment indicated ABC.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Vermilion%20rockfish%20-%20Oregon&stockid=15338
PFMC,Pacific Coast Groundfish FMP,N of 4010-Bocaccio,Bocaccio,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Bronzespotted,Bronzespotted,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,N of 4010-Chameleon,Chameleon,,catch-based,,,,,No Assessment.,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Cowcod,Cowcod,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Flag,Flag,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Freckled,Freckled,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Greenblotched,Greenblotched,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,WA - OR-Greenspotted,Greenspotted,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Greenstriped,Greenstriped,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Halfbanded,Halfbanded,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Harlequin,Harlequin,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Honeycomb,Honeycomb,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Mexican,Mexican,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Pink,Pink,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Pinkrose,Pinkrose,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Puget Sound,Puget Sound,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Pygmy,Pygmy,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Redstripe,Redstripe,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Rosethorn,Rosethorn,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Rosy,Rosy,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Silvergray,Silvergray,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Speckled,Speckled,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Starry,Starry,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Stripetail,Stripetail,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Swordspine,Swordspine,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,N of 4010-Tiger,Tiger,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,4010 - 3427-Vermilion,Vermilion,,ramped F with cutoff,0.45,0.16,0,,Common P* approach and assesment indicated ABC.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Vermilion%20rockfish%20-%20Oregon&stockid=15338
PFMC,Pacific Coast Groundfish FMP,4010 - 3427-Greenspotted,Greenspotted,,ramped F with cutoff,,,,,No buffers in assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Greenspotted%20rockfish%20-%20Pacific%20Coast&stockid=10437
PFMC,Pacific Coast Groundfish FMP,S of 3427-Greenspotted,Greenspotted,,ramped F with cutoff,,,,,No buffers in assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Greenspotted%20rockfish%20-%20Pacific%20Coast&stockid=10437
PFMC,Pacific Coast Groundfish FMP,S of 4010-Squarespot,Squarespot,,ramped F with cutoff,0.45,,0.17,,ACL buffered from OFL,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Squarespot%20rockfish%20-%20Pacific%20Coast&stockid=10442
PFMC,Pacific Coast Groundfish FMP,S of 3427-Vermilion,Vermilion,,ramped F with cutoff,0.45,0.16,0,,Common P* approach and assesment indicated ABC.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Vermilion%20rockfish%20-%20Oregon&stockid=15338
PFMC,Pacific Coast Groundfish FMP,S of 4010-Bronzespotted,Bronzespotted,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Chameleon,Chameleon,,catch-based,,,,,No Assessment.,
PFMC,Pacific Coast Groundfish FMP,S of 4010-Flag,Flag,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Freckled,Freckled,,catch-based,,,,,No Assessment.,
PFMC,Pacific Coast Groundfish FMP,S of 4010-Greenblotched,Greenblotched,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Greenstriped,Greenstriped,,catch-based,,0,,,No reduction.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Greenstriped%20rockfish%20-%20Pacific%20Coast&stockid=10566
PFMC,Pacific Coast Groundfish FMP,S of 4010-Halfbanded,Halfbanded,,catch-based,,,,,No Assessment.,
PFMC,Pacific Coast Groundfish FMP,S of 4010-Harlequin,Harlequin,,catch-based,,,,,No Assessment.,
PFMC,Pacific Coast Groundfish FMP,S of 4010-Honeycomb,Honeycomb,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Mexican,Mexican,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Pink,Pink,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Pinkrose,Pinkrose,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Pygmy,Pygmy,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Redstripe,Redstripe,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Rosethorn,Rosethorn,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Rosy,Rosy,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Silvergray,Silvergray,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Speckled,Speckled,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Starry,Starry,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Stripetail,Stripetail,,catch-based,,,,,"Data moderate, catch based on the P* OFL buffer and the “40-10” ABC control rule",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Sharpchin%20rockfish%20-%20Pacific%20Coast&stockid=10435
PFMC,Pacific Coast Groundfish FMP,S of 4010-Swordspine,Swordspine,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Tiger,Tiger,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Yellowtail Rockfish,Yellowtail Rockfish,,catch-based,,0.17,0,,Calculated from assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Yellowtail%20rockfish%20-%20Northern%20Pacific%20Coast&stockid=10393
PFMC,Pacific Coast Groundfish FMP,N of 3427-Shortspine Thornyhead,Shortspine Thornyhead,,ramped F with cutoff,0.45,,0.17,,Reduced from OFL.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Shortspine%20thornyhead%20-%20Pacific%20Coast&stockid=10458
PFMC,Pacific Coast Groundfish FMP,S of 3427-Shortspine Thornyhead,Shortspine Thornyhead,,ramped F with cutoff,0.45,,0.17,,Reduced from OFL.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Shortspine%20thornyhead%20-%20Pacific%20Coast&stockid=10458
PFMC,Pacific Coast Groundfish FMP,N of 4010-Aurora,Aurora,,ramped F with cutoff,0.45,0.05,0,0,Pg. 16 in assessment. ,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Aurora%20rockfish%20-%20Pacific%20Coast&stockid=10547
PFMC,Pacific Coast Groundfish FMP,N of 4010-Splitnose,Splitnose,,ramped F with cutoff,,,0.25,,"25% reduction in OY from ABC, I guess we could call this the ACL reduction.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Splitnose%20rockfish%20-%20Pacific%20Coast&stockid=10564
PFMC,Pacific Coast Groundfish FMP,N of 4010-Rougheye/Blackspotted,Rougheye/Blackspotted,,ramped F with cutoff,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,N of 4010-Sharpchin,Sharpchin,,ramped F with cutoff,,,,,"Data moderate, catch based on the P* OFL buffer and the “40-10” ABC control rule",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Sharpchin%20rockfish%20-%20Pacific%20Coast&stockid=10435
PFMC,Pacific Coast Groundfish FMP,N of 4010-Bank,Bank,,catch-based,NA,,,,"OFL but nothing else in assessment. Assume not overfished based on estimate, then control is 0.75*(catch)",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bank%20rockfish%20-%20California&stockid=10448
PFMC,Pacific Coast Groundfish FMP,N of 4010-Blackgill Rockfish,Blackgill Rockfish,,catch-based,,0.14,,,ABC in assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blackgill%20rockfish%20-%20Southern%20California&stockid=10404
PFMC,Pacific Coast Groundfish FMP,N of 4010-Redbanded,Redbanded,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,N of 4010-Shortraker,Shortraker,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,N of 4010-Yellowmouth,Yellowmouth,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Aurora,Aurora,,ramped F with cutoff,0.45,0.05,0,0,Pg. 16 in assessment. ,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Aurora%20rockfish%20-%20Pacific%20Coast&stockid=10547
PFMC,Pacific Coast Groundfish FMP,S of 4010-Blackgill Rockfish,Blackgill Rockfish,,ramped F with cutoff,,0.14,0,0,Calculated from assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blackgill%20rockfish%20-%20Southern%20California&stockid=10404
PFMC,Pacific Coast Groundfish FMP,S of 4010-Rougheye/Blackspotted,Rougheye/Blackspotted,,ramped F with cutoff,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Sharpchin,Sharpchin,,ramped F with cutoff,,,,,"Data moderate, catch based on the P* OFL buffer and the “40-10” ABC control rule",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Sharpchin%20rockfish%20-%20Pacific%20Coast&stockid=10435
PFMC,Pacific Coast Groundfish FMP,S of 4010-Bank,Bank,,catch-based,NA,,,,"OFL but nothing else in assessment. Assume not overfished based on estimate, then control is 0.75*(catch)",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bank%20rockfish%20-%20California&stockid=10448
PFMC,Pacific Coast Groundfish FMP,S of 4010-Pacific Ocean Perch,Pacific Ocean Perch,,catch-based,,,,,,
PFMC,Pacific Coast Groundfish FMP,S of 4010-Redbanded,Redbanded,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Shortraker,Shortraker,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,S of 4010-Yellowmouth,Yellowmouth,,catch-based,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,CW-Yelloweye Rockfish,Yelloweye Rockfish,,ramped F with cutoff,,0.18,0.57,0,Calculated from assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Yelloweye%20rockfish%20-%20Pacific%20Coast&stockid=10426
