"fmc","fmp","sst_c","biomass","emsy","limit_type","catch","u","sst_label"
"PFMC","Sardine",15.5,590000,0.147625412500002,"ABC",70211.883433583,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,6e+05,0.147625412500002,"ABC",71401.9153561861,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,610000,0.147625412500002,"ABC",72591.9472787892,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,620000,0.147625412500002,"ABC",73781.9792013923,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,630000,0.147625412500002,"ABC",74972.0111239954,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,640000,0.147625412500002,"ABC",76162.0430465986,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,650000,0.147625412500002,"ABC",77352.0749692016,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,660000,0.147625412500002,"ABC",78542.1068918047,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,670000,0.147625412500002,"ABC",79732.1388144079,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,680000,0.147625412500002,"ABC",80922.170737011,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,690000,0.147625412500002,"ABC",82112.2026596141,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,7e+05,0.147625412500002,"ABC",83302.2345822172,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,710000,0.147625412500002,"ABC",84492.2665048202,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,720000,0.147625412500002,"ABC",85682.2984274234,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,730000,0.147625412500002,"ABC",86872.3303500265,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,740000,0.147625412500002,"ABC",88062.3622726296,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,750000,0.147625412500002,"ABC",89252.3941952327,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,760000,0.147625412500002,"ABC",90442.4261178358,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,770000,0.147625412500002,"ABC",91632.4580404389,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,780000,0.147625412500002,"ABC",92822.489963042,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,790000,0.147625412500002,"ABC",94012.5218856451,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,8e+05,0.147625412500002,"ABC",95202.5538082482,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,810000,0.147625412500002,"ABC",96392.5857308513,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,820000,0.147625412500002,"ABC",97582.6176534544,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,830000,0.147625412500002,"ABC",98772.6495760575,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,840000,0.147625412500002,"ABC",99962.6814986606,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,850000,0.147625412500002,"ABC",101152.713421264,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,860000,0.147625412500002,"ABC",102342.745343867,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,870000,0.147625412500002,"ABC",103532.77726647,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,880000,0.147625412500002,"ABC",104722.809189073,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,890000,0.147625412500002,"ABC",105912.841111676,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,9e+05,0.147625412500002,"ABC",107102.873034279,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,910000,0.147625412500002,"ABC",108292.904956882,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,920000,0.147625412500002,"ABC",109482.936879485,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,930000,0.147625412500002,"ABC",110672.968802089,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,940000,0.147625412500002,"ABC",111863.000724692,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,950000,0.147625412500002,"ABC",113053.032647295,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,960000,0.147625412500002,"ABC",114243.064569898,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,970000,0.147625412500002,"ABC",115433.096492501,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,980000,0.147625412500002,"ABC",116623.128415104,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,990000,0.147625412500002,"ABC",117813.160337707,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1e+06,0.147625412500002,"ABC",119003.19226031,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1010000,0.147625412500002,"ABC",120193.224182913,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1020000,0.147625412500002,"ABC",121383.256105516,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1030000,0.147625412500002,"ABC",122573.28802812,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1040000,0.147625412500002,"ABC",123763.319950723,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1050000,0.147625412500002,"ABC",124953.351873326,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1060000,0.147625412500002,"ABC",126143.383795929,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1070000,0.147625412500002,"ABC",127333.415718532,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1080000,0.147625412500002,"ABC",128523.447641135,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1090000,0.147625412500002,"ABC",129713.479563738,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1100000,0.147625412500002,"ABC",130903.511486341,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1110000,0.147625412500002,"ABC",132093.543408944,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1120000,0.147625412500002,"ABC",133283.575331547,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1130000,0.147625412500002,"ABC",134473.607254151,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1140000,0.147625412500002,"ABC",135663.639176754,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1150000,0.147625412500002,"ABC",136853.671099357,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1160000,0.147625412500002,"ABC",138043.70302196,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1170000,0.147625412500002,"ABC",139233.734944563,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1180000,0.147625412500002,"ABC",140423.766867166,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1190000,0.147625412500002,"ABC",141613.798789769,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1200000,0.147625412500002,"ABC",142803.830712372,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1210000,0.147625412500002,"ABC",143993.862634975,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1220000,0.147625412500002,"ABC",145183.894557578,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1230000,0.147625412500002,"ABC",146373.926480182,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1240000,0.147625412500002,"ABC",147563.958402785,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1250000,0.147625412500002,"ABC",148753.990325388,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1260000,0.147625412500002,"ABC",149944.022247991,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1270000,0.147625412500002,"ABC",151134.054170594,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1280000,0.147625412500002,"ABC",152324.086093197,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1290000,0.147625412500002,"ABC",153514.1180158,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1300000,0.147625412500002,"ABC",154704.149938403,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1310000,0.147625412500002,"ABC",155894.181861006,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1320000,0.147625412500002,"ABC",157084.213783609,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1330000,0.147625412500002,"ABC",158274.245706213,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1340000,0.147625412500002,"ABC",159464.277628816,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1350000,0.147625412500002,"ABC",160654.309551419,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1360000,0.147625412500002,"ABC",161844.341474022,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1370000,0.147625412500002,"ABC",163034.373396625,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1380000,0.147625412500002,"ABC",164224.405319228,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1390000,0.147625412500002,"ABC",165414.437241831,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1400000,0.147625412500002,"ABC",166604.469164434,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1410000,0.147625412500002,"ABC",167794.501087037,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1420000,0.147625412500002,"ABC",168984.53300964,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1430000,0.147625412500002,"ABC",170174.564932244,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1440000,0.147625412500002,"ABC",171364.596854847,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1450000,0.147625412500002,"ABC",172554.62877745,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1460000,0.147625412500002,"ABC",173744.660700053,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1470000,0.147625412500002,"ABC",174934.692622656,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1480000,0.147625412500002,"ABC",176124.724545259,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1490000,0.147625412500002,"ABC",177314.756467862,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1500000,0.147625412500002,"ABC",178504.788390465,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1510000,0.147625412500002,"ABC",179694.820313068,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1520000,0.147625412500002,"ABC",180884.852235672,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1530000,0.147625412500002,"ABC",182074.884158275,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1540000,0.147625412500002,"ABC",183264.916080878,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1550000,0.147625412500002,"ABC",184454.948003481,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1560000,0.147625412500002,"ABC",185644.979926084,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1570000,0.147625412500002,"ABC",186835.011848687,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1580000,0.147625412500002,"ABC",188025.04377129,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1590000,0.147625412500002,"ABC",189215.075693893,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1600000,0.147625412500002,"ABC",190405.107616496,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1610000,0.147625412500002,"ABC",191595.139539099,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1620000,0.147625412500002,"ABC",192785.171461703,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1630000,0.147625412500002,"ABC",193975.203384306,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1640000,0.147625412500002,"ABC",195165.235306909,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1650000,0.147625412500002,"ABC",196355.267229512,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1660000,0.147625412500002,"ABC",197545.299152115,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1670000,0.147625412500002,"ABC",198735.331074718,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1680000,0.147625412500002,"ABC",199925.362997321,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1690000,0.147625412500002,"ABC",201115.394919924,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1700000,0.147625412500002,"ABC",202305.426842527,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1710000,0.147625412500002,"ABC",203495.45876513,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1720000,0.147625412500002,"ABC",204685.490687734,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1730000,0.147625412500002,"ABC",205875.522610337,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1740000,0.147625412500002,"ABC",207065.55453294,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1750000,0.147625412500002,"ABC",208255.586455543,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1760000,0.147625412500002,"ABC",209445.618378146,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1770000,0.147625412500002,"ABC",210635.650300749,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1780000,0.147625412500002,"ABC",211825.682223352,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1790000,0.147625412500002,"ABC",213015.714145955,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1800000,0.147625412500002,"ABC",214205.746068558,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1810000,0.147625412500002,"ABC",215395.777991162,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1820000,0.147625412500002,"ABC",216585.809913765,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1830000,0.147625412500002,"ABC",217775.841836368,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1840000,0.147625412500002,"ABC",218965.873758971,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1850000,0.147625412500002,"ABC",220155.905681574,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1860000,0.147625412500002,"ABC",221345.937604177,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1870000,0.147625412500002,"ABC",222535.96952678,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1880000,0.147625412500002,"ABC",223726.001449383,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1890000,0.147625412500002,"ABC",224916.033371986,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1900000,0.147625412500002,"ABC",226106.065294589,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1910000,0.147625412500002,"ABC",227296.097217193,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1920000,0.147625412500002,"ABC",228486.129139796,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1930000,0.147625412500002,"ABC",229676.161062399,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1940000,0.147625412500002,"ABC",230866.192985002,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1950000,0.147625412500002,"ABC",232056.224907605,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1960000,0.147625412500002,"ABC",233246.256830208,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1970000,0.147625412500002,"ABC",234436.288752811,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1980000,0.147625412500002,"ABC",235626.320675414,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,1990000,0.147625412500002,"ABC",236816.352598017,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2e+06,0.147625412500002,"ABC",238006.38452062,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2010000,0.147625412500002,"ABC",239196.416443224,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2020000,0.147625412500002,"ABC",240386.448365827,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2030000,0.147625412500002,"ABC",241576.48028843,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2040000,0.147625412500002,"ABC",242766.512211033,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2050000,0.147625412500002,"ABC",243956.544133636,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2060000,0.147625412500002,"ABC",245146.576056239,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2070000,0.147625412500002,"ABC",246336.607978842,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2080000,0.147625412500002,"ABC",247526.639901445,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2090000,0.147625412500002,"ABC",248716.671824048,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2100000,0.147625412500002,"ABC",249906.703746651,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2110000,0.147625412500002,"ABC",251096.735669255,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2120000,0.147625412500002,"ABC",252286.767591858,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2130000,0.147625412500002,"ABC",253476.799514461,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2140000,0.147625412500002,"ABC",254666.831437064,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2150000,0.147625412500002,"ABC",255856.863359667,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2160000,0.147625412500002,"ABC",257046.89528227,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2170000,0.147625412500002,"ABC",258236.927204873,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2180000,0.147625412500002,"ABC",259426.959127476,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2190000,0.147625412500002,"ABC",260616.991050079,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2200000,0.147625412500002,"ABC",261807.022972682,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2210000,0.147625412500002,"ABC",262997.054895286,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2220000,0.147625412500002,"ABC",264187.086817889,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2230000,0.147625412500002,"ABC",265377.118740492,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2240000,0.147625412500002,"ABC",266567.150663095,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2250000,0.147625412500002,"ABC",267757.182585698,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2260000,0.147625412500002,"ABC",268947.214508301,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2270000,0.147625412500002,"ABC",270137.246430904,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2280000,0.147625412500002,"ABC",271327.278353507,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2290000,0.147625412500002,"ABC",272517.31027611,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2300000,0.147625412500002,"ABC",273707.342198714,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2310000,0.147625412500002,"ABC",274897.374121317,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2320000,0.147625412500002,"ABC",276087.40604392,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2330000,0.147625412500002,"ABC",277277.437966523,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2340000,0.147625412500002,"ABC",278467.469889126,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2350000,0.147625412500002,"ABC",279657.501811729,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2360000,0.147625412500002,"ABC",280847.533734332,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2370000,0.147625412500002,"ABC",282037.565656935,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2380000,0.147625412500002,"ABC",283227.597579538,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2390000,0.147625412500002,"ABC",284417.629502141,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2400000,0.147625412500002,"ABC",285607.661424745,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2410000,0.147625412500002,"ABC",286797.693347348,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2420000,0.147625412500002,"ABC",287987.725269951,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2430000,0.147625412500002,"ABC",289177.757192554,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2440000,0.147625412500002,"ABC",290367.789115157,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2450000,0.147625412500002,"ABC",291557.82103776,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2460000,0.147625412500002,"ABC",292747.852960363,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2470000,0.147625412500002,"ABC",293937.884882966,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2480000,0.147625412500002,"ABC",295127.916805569,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2490000,0.147625412500002,"ABC",296317.948728172,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2500000,0.147625412500002,"ABC",297507.980650776,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2510000,0.147625412500002,"ABC",298698.012573379,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2520000,0.147625412500002,"ABC",299888.044495982,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2530000,0.147625412500002,"ABC",301078.076418585,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2540000,0.147625412500002,"ABC",302268.108341188,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2550000,0.147625412500002,"ABC",303458.140263791,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2560000,0.147625412500002,"ABC",304648.172186394,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2570000,0.147625412500002,"ABC",305838.204108997,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2580000,0.147625412500002,"ABC",307028.2360316,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2590000,0.147625412500002,"ABC",308218.267954203,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2600000,0.147625412500002,"ABC",309408.299876807,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2610000,0.147625412500002,"ABC",310598.33179941,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2620000,0.147625412500002,"ABC",311788.363722013,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2630000,0.147625412500002,"ABC",312978.395644616,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2640000,0.147625412500002,"ABC",314168.427567219,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2650000,0.147625412500002,"ABC",315358.459489822,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2660000,0.147625412500002,"ABC",316548.491412425,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2670000,0.147625412500002,"ABC",317738.523335028,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2680000,0.147625412500002,"ABC",318928.555257631,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2690000,0.147625412500002,"ABC",320118.587180234,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2700000,0.147625412500002,"ABC",321308.619102838,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2710000,0.147625412500002,"ABC",322498.651025441,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2720000,0.147625412500002,"ABC",323688.682948044,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2730000,0.147625412500002,"ABC",324878.714870647,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2740000,0.147625412500002,"ABC",326068.74679325,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2750000,0.147625412500002,"ABC",327258.778715853,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2760000,0.147625412500002,"ABC",328448.810638456,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2770000,0.147625412500002,"ABC",329638.842561059,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2780000,0.147625412500002,"ABC",330828.874483662,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2790000,0.147625412500002,"ABC",332018.906406265,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2800000,0.147625412500002,"ABC",333208.938328869,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2810000,0.147625412500002,"ABC",334398.970251472,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2820000,0.147625412500002,"ABC",335589.002174075,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2830000,0.147625412500002,"ABC",336779.034096678,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2840000,0.147625412500002,"ABC",337969.066019281,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2850000,0.147625412500002,"ABC",339159.097941884,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2860000,0.147625412500002,"ABC",340349.129864487,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2870000,0.147625412500002,"ABC",341539.16178709,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2880000,0.147625412500002,"ABC",342729.193709693,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2890000,0.147625412500002,"ABC",343919.225632297,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2900000,0.147625412500002,"ABC",345109.2575549,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2910000,0.147625412500002,"ABC",346299.289477503,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2920000,0.147625412500002,"ABC",347489.321400106,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2930000,0.147625412500002,"ABC",348679.353322709,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2940000,0.147625412500002,"ABC",349869.385245312,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2950000,0.147625412500002,"ABC",351059.417167915,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2960000,0.147625412500002,"ABC",352249.449090518,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2970000,0.147625412500002,"ABC",353439.481013121,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2980000,0.147625412500002,"ABC",354629.512935724,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,2990000,0.147625412500002,"ABC",355819.544858328,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,3e+06,0.147625412500002,"ABC",357009.576780931,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,3010000,0.147625412500002,"ABC",358199.608703534,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,3020000,0.147625412500002,"ABC",359389.640626137,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,3030000,0.147625412500002,"ABC",360579.67254874,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,3040000,0.147625412500002,"ABC",361769.704471343,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,3050000,0.147625412500002,"ABC",362959.736393946,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,3060000,0.147625412500002,"ABC",364149.768316549,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,3070000,0.147625412500002,"ABC",365339.800239152,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,3080000,0.147625412500002,"ABC",366529.832161755,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,3090000,0.147625412500002,"ABC",367719.864084359,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,3100000,0.147625412500002,"ABC",368909.896006962,0.136785278460127,"15.5°C"
"PFMC","Sardine",15.5,3110000,0.147625412500002,"ABC",370099.927929565,0.136785278460127,"15.5°C"
