"fmc","fmp","biomass","bbmsy","value","catch","u","f"
"PFMC","Chub mackerel",70630,1.94038461538462,"OFL",22248.45,0.315,0.378336440719912
"PFMC","Chub mackerel",70640,1.94065934065934,"OFL",22251.6,0.315,0.378336440719912
"PFMC","Chub mackerel",70650,1.94093406593407,"OFL",22254.75,0.315,0.378336440719912
"PFMC","Chub mackerel",70660,1.94120879120879,"OFL",22257.9,0.315,0.378336440719912
"PFMC","Chub mackerel",70670,1.94148351648352,"OFL",22261.05,0.315,0.378336440719912
"PFMC","Chub mackerel",70680,1.94175824175824,"OFL",22264.2,0.315,0.378336440719912
"PFMC","Chub mackerel",70690,1.94203296703297,"OFL",22267.35,0.315,0.378336440719912
"PFMC","Chub mackerel",70700,1.94230769230769,"OFL",22270.5,0.315,0.378336440719912
"PFMC","Chub mackerel",70710,1.94258241758242,"OFL",22273.65,0.315,0.378336440719912
"PFMC","Chub mackerel",70720,1.94285714285714,"OFL",22276.8,0.315,0.378336440719912
"PFMC","Chub mackerel",70730,1.94313186813187,"OFL",22279.95,0.315,0.378336440719912
"PFMC","Chub mackerel",70740,1.94340659340659,"OFL",22283.1,0.315,0.378336440719912
"PFMC","Chub mackerel",70750,1.94368131868132,"OFL",22286.25,0.315,0.378336440719912
"PFMC","Chub mackerel",70760,1.94395604395604,"OFL",22289.4,0.315,0.378336440719912
"PFMC","Chub mackerel",70770,1.94423076923077,"OFL",22292.55,0.315,0.378336440719912
"PFMC","Chub mackerel",70780,1.94450549450549,"OFL",22295.7,0.315,0.378336440719912
"PFMC","Chub mackerel",70790,1.94478021978022,"OFL",22298.85,0.315,0.378336440719912
"PFMC","Chub mackerel",70800,1.94505494505495,"OFL",22302,0.315,0.378336440719912
"PFMC","Chub mackerel",70810,1.94532967032967,"OFL",22305.15,0.315,0.378336440719912
"PFMC","Chub mackerel",70820,1.9456043956044,"OFL",22308.3,0.315,0.378336440719912
"PFMC","Chub mackerel",70830,1.94587912087912,"OFL",22311.45,0.315,0.378336440719912
"PFMC","Chub mackerel",70840,1.94615384615385,"OFL",22314.6,0.315,0.378336440719912
"PFMC","Chub mackerel",70850,1.94642857142857,"OFL",22317.75,0.315,0.378336440719912
"PFMC","Chub mackerel",70860,1.9467032967033,"OFL",22320.9,0.315,0.378336440719912
"PFMC","Chub mackerel",70870,1.94697802197802,"OFL",22324.05,0.315,0.378336440719912
"PFMC","Chub mackerel",70880,1.94725274725275,"OFL",22327.2,0.315,0.378336440719912
"PFMC","Chub mackerel",70890,1.94752747252747,"OFL",22330.35,0.315,0.378336440719912
"PFMC","Chub mackerel",70900,1.9478021978022,"OFL",22333.5,0.315,0.378336440719912
"PFMC","Chub mackerel",70910,1.94807692307692,"OFL",22336.65,0.315,0.378336440719912
"PFMC","Chub mackerel",70920,1.94835164835165,"OFL",22339.8,0.315,0.378336440719912
"PFMC","Chub mackerel",70930,1.94862637362637,"OFL",22342.95,0.315,0.378336440719912
"PFMC","Chub mackerel",70940,1.9489010989011,"OFL",22346.1,0.315,0.378336440719912
"PFMC","Chub mackerel",70950,1.94917582417582,"OFL",22349.25,0.315,0.378336440719912
"PFMC","Chub mackerel",70960,1.94945054945055,"OFL",22352.4,0.315,0.378336440719912
"PFMC","Chub mackerel",70970,1.94972527472527,"OFL",22355.55,0.315,0.378336440719912
"PFMC","Chub mackerel",70980,1.95,"OFL",22358.7,0.315,0.378336440719912
"PFMC","Chub mackerel",70990,1.95027472527473,"OFL",22361.85,0.315,0.378336440719912
"PFMC","Chub mackerel",71000,1.95054945054945,"OFL",22365,0.315,0.378336440719912
"PFMC","Chub mackerel",71010,1.95082417582418,"OFL",22368.15,0.315,0.378336440719912
"PFMC","Chub mackerel",71020,1.9510989010989,"OFL",22371.3,0.315,0.378336440719912
"PFMC","Chub mackerel",71030,1.95137362637363,"OFL",22374.45,0.315,0.378336440719912
"PFMC","Chub mackerel",71040,1.95164835164835,"OFL",22377.6,0.315,0.378336440719912
"PFMC","Chub mackerel",71050,1.95192307692308,"OFL",22380.75,0.315,0.378336440719912
"PFMC","Chub mackerel",71060,1.9521978021978,"OFL",22383.9,0.315,0.378336440719912
"PFMC","Chub mackerel",71070,1.95247252747253,"OFL",22387.05,0.315,0.378336440719912
"PFMC","Chub mackerel",71080,1.95274725274725,"OFL",22390.2,0.315,0.378336440719912
"PFMC","Chub mackerel",71090,1.95302197802198,"OFL",22393.35,0.315,0.378336440719912
"PFMC","Chub mackerel",71100,1.9532967032967,"OFL",22396.5,0.315,0.378336440719912
"PFMC","Chub mackerel",71110,1.95357142857143,"OFL",22399.65,0.315,0.378336440719912
"PFMC","Chub mackerel",71120,1.95384615384615,"OFL",22402.8,0.315,0.378336440719912
"PFMC","Chub mackerel",71130,1.95412087912088,"OFL",22405.95,0.315,0.378336440719912
"PFMC","Chub mackerel",71140,1.9543956043956,"OFL",22409.1,0.315,0.378336440719912
"PFMC","Chub mackerel",71150,1.95467032967033,"OFL",22412.25,0.315,0.378336440719912
"PFMC","Chub mackerel",71160,1.95494505494505,"OFL",22415.4,0.315,0.378336440719912
"PFMC","Chub mackerel",71170,1.95521978021978,"OFL",22418.55,0.315,0.378336440719912
"PFMC","Chub mackerel",71180,1.95549450549451,"OFL",22421.7,0.315,0.378336440719912
"PFMC","Chub mackerel",71190,1.95576923076923,"OFL",22424.85,0.315,0.378336440719912
"PFMC","Chub mackerel",71200,1.95604395604396,"OFL",22428,0.315,0.378336440719912
"PFMC","Chub mackerel",71210,1.95631868131868,"OFL",22431.15,0.315,0.378336440719912
"PFMC","Chub mackerel",71220,1.95659340659341,"OFL",22434.3,0.315,0.378336440719912
"PFMC","Chub mackerel",71230,1.95686813186813,"OFL",22437.45,0.315,0.378336440719912
"PFMC","Chub mackerel",71240,1.95714285714286,"OFL",22440.6,0.315,0.378336440719912
"PFMC","Chub mackerel",71250,1.95741758241758,"OFL",22443.75,0.315,0.378336440719912
"PFMC","Chub mackerel",71260,1.95769230769231,"OFL",22446.9,0.315,0.378336440719912
"PFMC","Chub mackerel",71270,1.95796703296703,"OFL",22450.05,0.315,0.378336440719912
"PFMC","Chub mackerel",71280,1.95824175824176,"OFL",22453.2,0.315,0.378336440719912
"PFMC","Chub mackerel",71290,1.95851648351648,"OFL",22456.35,0.315,0.378336440719912
"PFMC","Chub mackerel",71300,1.95879120879121,"OFL",22459.5,0.315,0.378336440719912
"PFMC","Chub mackerel",71310,1.95906593406593,"OFL",22462.65,0.315,0.378336440719912
"PFMC","Chub mackerel",71320,1.95934065934066,"OFL",22465.8,0.315,0.378336440719912
"PFMC","Chub mackerel",71330,1.95961538461538,"OFL",22468.95,0.315,0.378336440719912
"PFMC","Chub mackerel",71340,1.95989010989011,"OFL",22472.1,0.315,0.378336440719912
"PFMC","Chub mackerel",71350,1.96016483516484,"OFL",22475.25,0.315,0.378336440719912
"PFMC","Chub mackerel",71360,1.96043956043956,"OFL",22478.4,0.315,0.378336440719912
"PFMC","Chub mackerel",71370,1.96071428571429,"OFL",22481.55,0.315,0.378336440719912
"PFMC","Chub mackerel",71380,1.96098901098901,"OFL",22484.7,0.315,0.378336440719912
"PFMC","Chub mackerel",71390,1.96126373626374,"OFL",22487.85,0.315,0.378336440719912
"PFMC","Chub mackerel",71400,1.96153846153846,"OFL",22491,0.315,0.378336440719912
"PFMC","Chub mackerel",71410,1.96181318681319,"OFL",22494.15,0.315,0.378336440719912
"PFMC","Chub mackerel",71420,1.96208791208791,"OFL",22497.3,0.315,0.378336440719912
"PFMC","Chub mackerel",71430,1.96236263736264,"OFL",22500.45,0.315,0.378336440719912
"PFMC","Chub mackerel",71440,1.96263736263736,"OFL",22503.6,0.315,0.378336440719912
"PFMC","Chub mackerel",71450,1.96291208791209,"OFL",22506.75,0.315,0.378336440719912
"PFMC","Chub mackerel",71460,1.96318681318681,"OFL",22509.9,0.315,0.378336440719912
"PFMC","Chub mackerel",71470,1.96346153846154,"OFL",22513.05,0.315,0.378336440719912
"PFMC","Chub mackerel",71480,1.96373626373626,"OFL",22516.2,0.315,0.378336440719912
"PFMC","Chub mackerel",71490,1.96401098901099,"OFL",22519.35,0.315,0.378336440719912
"PFMC","Chub mackerel",71500,1.96428571428571,"OFL",22522.5,0.315,0.378336440719912
"PFMC","Chub mackerel",71510,1.96456043956044,"OFL",22525.65,0.315,0.378336440719912
"PFMC","Chub mackerel",71520,1.96483516483516,"OFL",22528.8,0.315,0.378336440719912
"PFMC","Chub mackerel",71530,1.96510989010989,"OFL",22531.95,0.315,0.378336440719912
"PFMC","Chub mackerel",71540,1.96538461538462,"OFL",22535.1,0.315,0.378336440719912
"PFMC","Chub mackerel",71550,1.96565934065934,"OFL",22538.25,0.315,0.378336440719912
"PFMC","Chub mackerel",71560,1.96593406593407,"OFL",22541.4,0.315,0.378336440719912
"PFMC","Chub mackerel",71570,1.96620879120879,"OFL",22544.55,0.315,0.378336440719912
"PFMC","Chub mackerel",71580,1.96648351648352,"OFL",22547.7,0.315,0.378336440719912
"PFMC","Chub mackerel",71590,1.96675824175824,"OFL",22550.85,0.315,0.378336440719912
"PFMC","Chub mackerel",71600,1.96703296703297,"OFL",22554,0.315,0.378336440719912
"PFMC","Chub mackerel",71610,1.96730769230769,"OFL",22557.15,0.315,0.378336440719912
"PFMC","Chub mackerel",71620,1.96758241758242,"OFL",22560.3,0.315,0.378336440719912
"PFMC","Chub mackerel",71630,1.96785714285714,"OFL",22563.45,0.315,0.378336440719912
"PFMC","Chub mackerel",71640,1.96813186813187,"OFL",22566.6,0.315,0.378336440719912
"PFMC","Chub mackerel",71650,1.96840659340659,"OFL",22569.75,0.315,0.378336440719912
"PFMC","Chub mackerel",71660,1.96868131868132,"OFL",22572.9,0.315,0.378336440719912
"PFMC","Chub mackerel",71670,1.96895604395604,"OFL",22576.05,0.315,0.378336440719912
"PFMC","Chub mackerel",71680,1.96923076923077,"OFL",22579.2,0.315,0.378336440719912
"PFMC","Chub mackerel",71690,1.96950549450549,"OFL",22582.35,0.315,0.378336440719912
"PFMC","Chub mackerel",71700,1.96978021978022,"OFL",22585.5,0.315,0.378336440719912
"PFMC","Chub mackerel",71710,1.97005494505495,"OFL",22588.65,0.315,0.378336440719912
"PFMC","Chub mackerel",71720,1.97032967032967,"OFL",22591.8,0.315,0.378336440719912
"PFMC","Chub mackerel",71730,1.9706043956044,"OFL",22594.95,0.315,0.378336440719912
"PFMC","Chub mackerel",71740,1.97087912087912,"OFL",22598.1,0.315,0.378336440719912
"PFMC","Chub mackerel",71750,1.97115384615385,"OFL",22601.25,0.315,0.378336440719912
"PFMC","Chub mackerel",71760,1.97142857142857,"OFL",22604.4,0.315,0.378336440719912
"PFMC","Chub mackerel",71770,1.9717032967033,"OFL",22607.55,0.315,0.378336440719912
"PFMC","Chub mackerel",71780,1.97197802197802,"OFL",22610.7,0.315,0.378336440719912
"PFMC","Chub mackerel",71790,1.97225274725275,"OFL",22613.85,0.315,0.378336440719912
"PFMC","Chub mackerel",71800,1.97252747252747,"OFL",22617,0.315,0.378336440719912
"PFMC","Chub mackerel",71810,1.9728021978022,"OFL",22620.15,0.315,0.378336440719912
"PFMC","Chub mackerel",71820,1.97307692307692,"OFL",22623.3,0.315,0.378336440719912
"PFMC","Chub mackerel",71830,1.97335164835165,"OFL",22626.45,0.315,0.378336440719912
"PFMC","Chub mackerel",71840,1.97362637362637,"OFL",22629.6,0.315,0.378336440719912
"PFMC","Chub mackerel",71850,1.9739010989011,"OFL",22632.75,0.315,0.378336440719912
"PFMC","Chub mackerel",71860,1.97417582417582,"OFL",22635.9,0.315,0.378336440719912
"PFMC","Chub mackerel",71870,1.97445054945055,"OFL",22639.05,0.315,0.378336440719912
"PFMC","Chub mackerel",71880,1.97472527472527,"OFL",22642.2,0.315,0.378336440719912
"PFMC","Chub mackerel",71890,1.975,"OFL",22645.35,0.315,0.378336440719912
"PFMC","Chub mackerel",71900,1.97527472527473,"OFL",22648.5,0.315,0.378336440719912
"PFMC","Chub mackerel",71910,1.97554945054945,"OFL",22651.65,0.315,0.378336440719912
"PFMC","Chub mackerel",71920,1.97582417582418,"OFL",22654.8,0.315,0.378336440719912
"PFMC","Chub mackerel",71930,1.9760989010989,"OFL",22657.95,0.315,0.378336440719912
"PFMC","Chub mackerel",71940,1.97637362637363,"OFL",22661.1,0.315,0.378336440719912
"PFMC","Chub mackerel",71950,1.97664835164835,"OFL",22664.25,0.315,0.378336440719912
"PFMC","Chub mackerel",71960,1.97692307692308,"OFL",22667.4,0.315,0.378336440719912
"PFMC","Chub mackerel",71970,1.9771978021978,"OFL",22670.55,0.315,0.378336440719912
"PFMC","Chub mackerel",71980,1.97747252747253,"OFL",22673.7,0.315,0.378336440719912
"PFMC","Chub mackerel",71990,1.97774725274725,"OFL",22676.85,0.315,0.378336440719912
"PFMC","Chub mackerel",72000,1.97802197802198,"OFL",22680,0.315,0.378336440719912
"PFMC","Chub mackerel",72010,1.9782967032967,"OFL",22683.15,0.315,0.378336440719912
"PFMC","Chub mackerel",72020,1.97857142857143,"OFL",22686.3,0.315,0.378336440719912
"PFMC","Chub mackerel",72030,1.97884615384615,"OFL",22689.45,0.315,0.378336440719912
"PFMC","Chub mackerel",72040,1.97912087912088,"OFL",22692.6,0.315,0.378336440719912
"PFMC","Chub mackerel",72050,1.9793956043956,"OFL",22695.75,0.315,0.378336440719912
"PFMC","Chub mackerel",72060,1.97967032967033,"OFL",22698.9,0.315,0.378336440719912
"PFMC","Chub mackerel",72070,1.97994505494506,"OFL",22702.05,0.315,0.378336440719912
"PFMC","Chub mackerel",72080,1.98021978021978,"OFL",22705.2,0.315,0.378336440719912
"PFMC","Chub mackerel",72090,1.98049450549451,"OFL",22708.35,0.315,0.378336440719912
"PFMC","Chub mackerel",72100,1.98076923076923,"OFL",22711.5,0.315,0.378336440719912
"PFMC","Chub mackerel",72110,1.98104395604396,"OFL",22714.65,0.315,0.378336440719912
"PFMC","Chub mackerel",72120,1.98131868131868,"OFL",22717.8,0.315,0.378336440719912
"PFMC","Chub mackerel",72130,1.98159340659341,"OFL",22720.95,0.315,0.378336440719912
"PFMC","Chub mackerel",72140,1.98186813186813,"OFL",22724.1,0.315,0.378336440719912
"PFMC","Chub mackerel",72150,1.98214285714286,"OFL",22727.25,0.315,0.378336440719912
"PFMC","Chub mackerel",72160,1.98241758241758,"OFL",22730.4,0.315,0.378336440719912
"PFMC","Chub mackerel",72170,1.98269230769231,"OFL",22733.55,0.315,0.378336440719912
"PFMC","Chub mackerel",72180,1.98296703296703,"OFL",22736.7,0.315,0.378336440719912
"PFMC","Chub mackerel",72190,1.98324175824176,"OFL",22739.85,0.315,0.378336440719912
"PFMC","Chub mackerel",72200,1.98351648351648,"OFL",22743,0.315,0.378336440719912
"PFMC","Chub mackerel",72210,1.98379120879121,"OFL",22746.15,0.315,0.378336440719912
"PFMC","Chub mackerel",72220,1.98406593406593,"OFL",22749.3,0.315,0.378336440719912
"PFMC","Chub mackerel",72230,1.98434065934066,"OFL",22752.45,0.315,0.378336440719912
"PFMC","Chub mackerel",72240,1.98461538461538,"OFL",22755.6,0.315,0.378336440719912
"PFMC","Chub mackerel",72250,1.98489010989011,"OFL",22758.75,0.315,0.378336440719912
"PFMC","Chub mackerel",72260,1.98516483516484,"OFL",22761.9,0.315,0.378336440719912
"PFMC","Chub mackerel",72270,1.98543956043956,"OFL",22765.05,0.315,0.378336440719912
"PFMC","Chub mackerel",72280,1.98571428571429,"OFL",22768.2,0.315,0.378336440719912
"PFMC","Chub mackerel",72290,1.98598901098901,"OFL",22771.35,0.315,0.378336440719912
"PFMC","Chub mackerel",72300,1.98626373626374,"OFL",22774.5,0.315,0.378336440719912
"PFMC","Chub mackerel",72310,1.98653846153846,"OFL",22777.65,0.315,0.378336440719912
"PFMC","Chub mackerel",72320,1.98681318681319,"OFL",22780.8,0.315,0.378336440719912
"PFMC","Chub mackerel",72330,1.98708791208791,"OFL",22783.95,0.315,0.378336440719912
"PFMC","Chub mackerel",72340,1.98736263736264,"OFL",22787.1,0.315,0.378336440719912
"PFMC","Chub mackerel",72350,1.98763736263736,"OFL",22790.25,0.315,0.378336440719912
"PFMC","Chub mackerel",72360,1.98791208791209,"OFL",22793.4,0.315,0.378336440719912
"PFMC","Chub mackerel",72370,1.98818681318681,"OFL",22796.55,0.315,0.378336440719912
"PFMC","Chub mackerel",72380,1.98846153846154,"OFL",22799.7,0.315,0.378336440719912
"PFMC","Chub mackerel",72390,1.98873626373626,"OFL",22802.85,0.315,0.378336440719912
"PFMC","Chub mackerel",72400,1.98901098901099,"OFL",22806,0.315,0.378336440719912
"PFMC","Chub mackerel",72410,1.98928571428571,"OFL",22809.15,0.315,0.378336440719912
"PFMC","Chub mackerel",72420,1.98956043956044,"OFL",22812.3,0.315,0.378336440719912
"PFMC","Chub mackerel",72430,1.98983516483516,"OFL",22815.45,0.315,0.378336440719912
"PFMC","Chub mackerel",72440,1.99010989010989,"OFL",22818.6,0.315,0.378336440719912
"PFMC","Chub mackerel",72450,1.99038461538462,"OFL",22821.75,0.315,0.378336440719912
"PFMC","Chub mackerel",72460,1.99065934065934,"OFL",22824.9,0.315,0.378336440719912
"PFMC","Chub mackerel",72470,1.99093406593407,"OFL",22828.05,0.315,0.378336440719912
"PFMC","Chub mackerel",72480,1.99120879120879,"OFL",22831.2,0.315,0.378336440719912
"PFMC","Chub mackerel",72490,1.99148351648352,"OFL",22834.35,0.315,0.378336440719912
"PFMC","Chub mackerel",72500,1.99175824175824,"OFL",22837.5,0.315,0.378336440719912
"PFMC","Chub mackerel",72510,1.99203296703297,"OFL",22840.65,0.315,0.378336440719912
"PFMC","Chub mackerel",72520,1.99230769230769,"OFL",22843.8,0.315,0.378336440719912
"PFMC","Chub mackerel",72530,1.99258241758242,"OFL",22846.95,0.315,0.378336440719912
"PFMC","Chub mackerel",72540,1.99285714285714,"OFL",22850.1,0.315,0.378336440719912
"PFMC","Chub mackerel",72550,1.99313186813187,"OFL",22853.25,0.315,0.378336440719912
"PFMC","Chub mackerel",72560,1.99340659340659,"OFL",22856.4,0.315,0.378336440719912
"PFMC","Chub mackerel",72570,1.99368131868132,"OFL",22859.55,0.315,0.378336440719912
"PFMC","Chub mackerel",72580,1.99395604395604,"OFL",22862.7,0.315,0.378336440719912
"PFMC","Chub mackerel",72590,1.99423076923077,"OFL",22865.85,0.315,0.378336440719912
"PFMC","Chub mackerel",72600,1.99450549450549,"OFL",22869,0.315,0.378336440719912
"PFMC","Chub mackerel",72610,1.99478021978022,"OFL",22872.15,0.315,0.378336440719912
"PFMC","Chub mackerel",72620,1.99505494505495,"OFL",22875.3,0.315,0.378336440719912
"PFMC","Chub mackerel",72630,1.99532967032967,"OFL",22878.45,0.315,0.378336440719912
"PFMC","Chub mackerel",72640,1.9956043956044,"OFL",22881.6,0.315,0.378336440719912
"PFMC","Chub mackerel",72650,1.99587912087912,"OFL",22884.75,0.315,0.378336440719912
"PFMC","Chub mackerel",72660,1.99615384615385,"OFL",22887.9,0.315,0.378336440719912
"PFMC","Chub mackerel",72670,1.99642857142857,"OFL",22891.05,0.315,0.378336440719912
"PFMC","Chub mackerel",72680,1.9967032967033,"OFL",22894.2,0.315,0.378336440719912
"PFMC","Chub mackerel",72690,1.99697802197802,"OFL",22897.35,0.315,0.378336440719912
"PFMC","Chub mackerel",72700,1.99725274725275,"OFL",22900.5,0.315,0.378336440719912
"PFMC","Chub mackerel",72710,1.99752747252747,"OFL",22903.65,0.315,0.378336440719912
"PFMC","Chub mackerel",72720,1.9978021978022,"OFL",22906.8,0.315,0.378336440719912
"PFMC","Chub mackerel",72730,1.99807692307692,"OFL",22909.95,0.315,0.378336440719912
"PFMC","Chub mackerel",72740,1.99835164835165,"OFL",22913.1,0.315,0.378336440719912
"PFMC","Chub mackerel",72750,1.99862637362637,"OFL",22916.25,0.315,0.378336440719912
"PFMC","Chub mackerel",72760,1.9989010989011,"OFL",22919.4,0.315,0.378336440719912
"PFMC","Chub mackerel",72770,1.99917582417582,"OFL",22922.55,0.315,0.378336440719912
"PFMC","Chub mackerel",72780,1.99945054945055,"OFL",22925.7,0.315,0.378336440719912
"PFMC","Chub mackerel",72790,1.99972527472527,"OFL",22928.85,0.315,0.378336440719912
"PFMC","Chub mackerel",72800,2,"OFL",22932,0.315,0.378336440719912
"PFMC","Chub mackerel",0,0,"ABC",0,NA,NA
"PFMC","Chub mackerel",10,0.000274725274725275,"ABC",2.835,0.2835,0.33337703171391
"PFMC","Chub mackerel",20,0.000549450549450549,"ABC",5.67,0.2835,0.33337703171391
"PFMC","Chub mackerel",30,0.000824175824175824,"ABC",8.505,0.2835,0.33337703171391
"PFMC","Chub mackerel",40,0.0010989010989011,"ABC",11.34,0.2835,0.33337703171391
"PFMC","Chub mackerel",50,0.00137362637362637,"ABC",14.175,0.2835,0.33337703171391
"PFMC","Chub mackerel",60,0.00164835164835165,"ABC",17.01,0.2835,0.33337703171391
"PFMC","Chub mackerel",70,0.00192307692307692,"ABC",19.845,0.2835,0.33337703171391
"PFMC","Chub mackerel",80,0.0021978021978022,"ABC",22.68,0.2835,0.33337703171391
"PFMC","Chub mackerel",90,0.00247252747252747,"ABC",25.515,0.2835,0.33337703171391
"PFMC","Chub mackerel",100,0.00274725274725275,"ABC",28.35,0.2835,0.33337703171391
"PFMC","Chub mackerel",110,0.00302197802197802,"ABC",31.185,0.2835,0.33337703171391
"PFMC","Chub mackerel",120,0.0032967032967033,"ABC",34.02,0.2835,0.33337703171391
"PFMC","Chub mackerel",130,0.00357142857142857,"ABC",36.855,0.2835,0.33337703171391
"PFMC","Chub mackerel",140,0.00384615384615385,"ABC",39.69,0.2835,0.33337703171391
"PFMC","Chub mackerel",150,0.00412087912087912,"ABC",42.525,0.2835,0.33337703171391
"PFMC","Chub mackerel",160,0.0043956043956044,"ABC",45.36,0.2835,0.33337703171391
"PFMC","Chub mackerel",170,0.00467032967032967,"ABC",48.195,0.2835,0.33337703171391
"PFMC","Chub mackerel",180,0.00494505494505494,"ABC",51.03,0.2835,0.33337703171391
"PFMC","Chub mackerel",190,0.00521978021978022,"ABC",53.865,0.2835,0.33337703171391
"PFMC","Chub mackerel",200,0.00549450549450549,"ABC",56.7,0.2835,0.33337703171391
"PFMC","Chub mackerel",210,0.00576923076923077,"ABC",59.535,0.2835,0.33337703171391
"PFMC","Chub mackerel",220,0.00604395604395604,"ABC",62.37,0.2835,0.33337703171391
"PFMC","Chub mackerel",230,0.00631868131868132,"ABC",65.205,0.2835,0.33337703171391
"PFMC","Chub mackerel",240,0.00659340659340659,"ABC",68.04,0.2835,0.33337703171391
"PFMC","Chub mackerel",250,0.00686813186813187,"ABC",70.875,0.2835,0.33337703171391
"PFMC","Chub mackerel",260,0.00714285714285714,"ABC",73.71,0.2835,0.33337703171391
"PFMC","Chub mackerel",270,0.00741758241758242,"ABC",76.545,0.2835,0.333377031713911
"PFMC","Chub mackerel",280,0.00769230769230769,"ABC",79.38,0.2835,0.33337703171391
"PFMC","Chub mackerel",290,0.00796703296703297,"ABC",82.215,0.2835,0.333377031713911
"PFMC","Chub mackerel",300,0.00824175824175824,"ABC",85.05,0.2835,0.33337703171391
"PFMC","Chub mackerel",310,0.00851648351648352,"ABC",87.885,0.2835,0.33337703171391
"PFMC","Chub mackerel",320,0.00879120879120879,"ABC",90.72,0.2835,0.33337703171391
"PFMC","Chub mackerel",330,0.00906593406593407,"ABC",93.555,0.2835,0.33337703171391
"PFMC","Chub mackerel",340,0.00934065934065934,"ABC",96.39,0.2835,0.33337703171391
"PFMC","Chub mackerel",350,0.00961538461538462,"ABC",99.225,0.2835,0.333377031713911
"PFMC","Chub mackerel",360,0.00989010989010989,"ABC",102.06,0.2835,0.33337703171391
"PFMC","Chub mackerel",370,0.0101648351648352,"ABC",104.895,0.2835,0.33337703171391
"PFMC","Chub mackerel",380,0.0104395604395604,"ABC",107.73,0.2835,0.33337703171391
"PFMC","Chub mackerel",390,0.0107142857142857,"ABC",110.565,0.2835,0.33337703171391
"PFMC","Chub mackerel",400,0.010989010989011,"ABC",113.4,0.2835,0.33337703171391
"PFMC","Chub mackerel",410,0.0112637362637363,"ABC",116.235,0.2835,0.333377031713911
"PFMC","Chub mackerel",420,0.0115384615384615,"ABC",119.07,0.2835,0.33337703171391
"PFMC","Chub mackerel",430,0.0118131868131868,"ABC",121.905,0.2835,0.33337703171391
"PFMC","Chub mackerel",440,0.0120879120879121,"ABC",124.74,0.2835,0.33337703171391
"PFMC","Chub mackerel",450,0.0123626373626374,"ABC",127.575,0.2835,0.333377031713911
"PFMC","Chub mackerel",460,0.0126373626373626,"ABC",130.41,0.2835,0.33337703171391
"PFMC","Chub mackerel",470,0.0129120879120879,"ABC",133.245,0.2835,0.33337703171391
"PFMC","Chub mackerel",480,0.0131868131868132,"ABC",136.08,0.2835,0.33337703171391
"PFMC","Chub mackerel",490,0.0134615384615385,"ABC",138.915,0.2835,0.33337703171391
"PFMC","Chub mackerel",500,0.0137362637362637,"ABC",141.75,0.2835,0.33337703171391
"PFMC","Chub mackerel",510,0.014010989010989,"ABC",144.585,0.2835,0.33337703171391
"PFMC","Chub mackerel",520,0.0142857142857143,"ABC",147.42,0.2835,0.33337703171391
"PFMC","Chub mackerel",530,0.0145604395604396,"ABC",150.255,0.2835,0.33337703171391
"PFMC","Chub mackerel",540,0.0148351648351648,"ABC",153.09,0.2835,0.333377031713911
"PFMC","Chub mackerel",550,0.0151098901098901,"ABC",155.925,0.2835,0.333377031713911
"PFMC","Chub mackerel",560,0.0153846153846154,"ABC",158.76,0.2835,0.33337703171391
"PFMC","Chub mackerel",570,0.0156593406593407,"ABC",161.595,0.2835,0.33337703171391
"PFMC","Chub mackerel",580,0.0159340659340659,"ABC",164.43,0.2835,0.333377031713911
"PFMC","Chub mackerel",590,0.0162087912087912,"ABC",167.265,0.2835,0.33337703171391
"PFMC","Chub mackerel",600,0.0164835164835165,"ABC",170.1,0.2835,0.33337703171391
"PFMC","Chub mackerel",610,0.0167582417582418,"ABC",172.935,0.2835,0.33337703171391
"PFMC","Chub mackerel",620,0.017032967032967,"ABC",175.77,0.2835,0.33337703171391
"PFMC","Chub mackerel",630,0.0173076923076923,"ABC",178.605,0.2835,0.33337703171391
"PFMC","Chub mackerel",640,0.0175824175824176,"ABC",181.44,0.2835,0.33337703171391
"PFMC","Chub mackerel",650,0.0178571428571429,"ABC",184.275,0.2835,0.333377031713911
"PFMC","Chub mackerel",660,0.0181318681318681,"ABC",187.11,0.2835,0.33337703171391
"PFMC","Chub mackerel",670,0.0184065934065934,"ABC",189.945,0.2835,0.33337703171391
"PFMC","Chub mackerel",680,0.0186813186813187,"ABC",192.78,0.2835,0.33337703171391
"PFMC","Chub mackerel",690,0.018956043956044,"ABC",195.615,0.2835,0.333377031713911
"PFMC","Chub mackerel",700,0.0192307692307692,"ABC",198.45,0.2835,0.333377031713911
"PFMC","Chub mackerel",710,0.0195054945054945,"ABC",201.285,0.2835,0.33337703171391
"PFMC","Chub mackerel",720,0.0197802197802198,"ABC",204.12,0.2835,0.33337703171391
"PFMC","Chub mackerel",730,0.0200549450549451,"ABC",206.955,0.2835,0.33337703171391
"PFMC","Chub mackerel",740,0.0203296703296703,"ABC",209.79,0.2835,0.33337703171391
"PFMC","Chub mackerel",750,0.0206043956043956,"ABC",212.625,0.2835,0.33337703171391
"PFMC","Chub mackerel",760,0.0208791208791209,"ABC",215.46,0.2835,0.33337703171391
"PFMC","Chub mackerel",770,0.0211538461538462,"ABC",218.295,0.2835,0.33337703171391
"PFMC","Chub mackerel",780,0.0214285714285714,"ABC",221.13,0.2835,0.33337703171391
"PFMC","Chub mackerel",790,0.0217032967032967,"ABC",223.965,0.2835,0.333377031713911
